DateTime,MaxTemp,AvgWind,AvgHumidity,AvgPressure,Condition
17.06.2017,25,11,55,1011,Sunny
16.06.2017,25,20,58,1016,Sunny
15.06.2017,25,11,71,1015,Sunny
14.06.2017,26,12,67,1011,Sunny
13.06.2017,24,17,64,1012,Sunny
12.06.2017,23,26,68,1014,Sunny
11.06.2017,24,16,67,1014,Partly cloudy
08.06.2017,27,9,69,1012,Sunny
07.06.2017,25,6,69,1013,Sunny
06.06.2017,23,7,79,1013,Sunny
05.06.2017,24,17,79,1013,Sunny
04.06.2017,24,27,67,1014,Sunny
03.06.2017,27,14,67,1014,Sunny
02.06.2017,25,10,70,1016,Sunny
01.06.2017,24,12,71,1016,Sunny
31.05.2017,23,17,67,1016,Sunny
29.05.2017,21,25,73,1016,Sunny
28.05.2017,20,24,72,1017,Sunny
27.05.2017,20,17,73,1013,Partly cloudy
26.05.2017,22,15,69,1012,Sunny
25.05.2017,21,10,65,1014,Sunny
24.05.2017,19,13,71,1017,Sunny
23.05.2017,19,13,76,1017,Sunny
22.05.2017,19,9,70,1011,Partly cloudy
21.05.2017,17,8,71,1010,Sunny
20.05.2017,18,10,61,1013,Sunny
19.05.2017,18,27,62,1015,Sunny
18.05.2017,19,35,73,1015,Partly cloudy
17.05.2017,19,38,72,1016,Partly cloudy
16.05.2017,20,24,73,1021,Sunny
15.05.2017,19,18,77,1022,Sunny
14.05.2017,23,12,69,1014,Partly cloudy
13.05.2017,26,17,54,1010,Sunny
12.05.2017,22,9,61,1015,Sunny
11.05.2017,18,8,74,1017,Sunny
09.05.2017,21,14,76,1004,Sunny
08.05.2017,21,18,71,1005,Sunny
07.05.2017,20,14,69,1008,Partly cloudy
06.05.2017,18,9,79,1011,Partly cloudy
05.05.2017,21,11,70,1014,Sunny
04.05.2017,21,15,72,1014,Sunny
03.05.2017,21,18,71,1016,Sunny
02.05.2017,19,18,71,1015,Sunny
01.05.2017,18,27,71,1013,Sunny
30.04.2017,22,20,57,1011,Sunny
29.04.2017,23,6,54,1013,Sunny
28.04.2017,21,5,56,1016,Sunny
27.04.2017,20,6,56,1017,Sunny
26.04.2017,18,6,58,1020,Sunny
25.04.2017,16,14,54,1023,Sunny
24.04.2017,12,9,64,1023,Sunny
23.04.2017,14,18,68,1015,Partly cloudy
22.04.2017,12,18,61,1019,Sunny
21.04.2017,12,11,64,1019,Sunny
20.04.2017,18,17,71,1011,Sunny
19.04.2017,18,13,64,1016,Sunny
17.04.2017,18,19,76,1009,Partly cloudy
16.04.2017,20,12,60,1012,Sunny
15.04.2017,18,7,65,1015,Sunny
14.04.2017,17,6,66,1012,Sunny
13.04.2017,15,16,73,1011,Sunny
12.04.2017,16,20,63,1015,Partly cloudy
11.04.2017,15,11,59,1018,Sunny
10.04.2017,13,7,61,1024,Sunny
09.04.2017,12,7,62,1023,Partly cloudy
08.04.2017,12,12,68,1016,Sunny
06.04.2017,15,12,73,1010,Partly cloudy
03.04.2017,15,15,72,1020,Sunny
02.04.2017,13,22,73,1022,Sunny
01.04.2017,11,25,73,1022,Sunny
31.03.2017,12,32,79,1023,Partly cloudy
30.03.2017,17,20,63,1018,Sunny
29.03.2017,16,21,58,1020,Sunny
28.03.2017,13,16,64,1022,Sunny
26.03.2017,14,11,76,1014,Sunny
25.03.2017,15,13,66,1019,Cloudy
24.03.2017,15,16,74,1022,Sunny
23.03.2017,13,24,75,1020,Sunny
22.03.2017,14,27,68,1016,Sunny
21.03.2017,15,9,79,1014,Sunny
20.03.2017,12,8,74,1013,Cloudy
19.03.2017,11,24,73,1009,Cloudy
18.03.2017,10,18,64,1015,Sunny
17.03.2017,8,21,76,1016,Sunny
16.03.2017,9,7,81,1018,Partly cloudy
15.03.2017,9,13,79,1022,Partly cloudy
10.03.2017,12,15,84,1006,Sunny
09.03.2017,12,22,81,1012,Cloudy
08.03.2017,17,14,65,1010,Sunny
07.03.2017,16,16,65,1010,Sunny
06.03.2017,16,19,61,1013,Cloudy
05.03.2017,15,9,57,1020,Sunny
04.03.2017,13,16,73,1023,Sunny
03.03.2017,12,4,80,1019,Partly cloudy
01.03.2017,16,11,75,1011,Sunny
28.02.2017,13,8,81,1015,Sunny
27.02.2017,12,8,80,1019,Partly cloudy
26.02.2017,10,19,84,1024,Partly cloudy
25.02.2017,15,29,78,1019,Sunny
24.02.2017,14,32,74,1016,Sunny
23.02.2017,14,23,73,1016,Sunny
22.02.2017,11,19,77,1017,Cloudy
21.02.2017,10,10,71,1017,Sunny
18.02.2017,10,13,64,1023,Sunny
17.02.2017,7,7,62,1027,Sunny
15.02.2017,4,24,72,1030,Cloudy
13.02.2017,4,30,70,1031,Cloudy
11.02.2017,5,34,74,1028,Cloudy
10.02.2017,6,36,78,1027,Cloudy
08.02.2017,12,15,82,1016,Partly cloudy
07.02.2017,14,12,68,1015,Sunny
06.02.2017,14,19,80,1015,Partly cloudy
05.02.2017,11,26,86,1013,Partly cloudy
04.02.2017,13,29,80,1018,Partly cloudy
03.02.2017,11,22,72,1024,Cloudy
02.02.2017,7,9,57,1029,Sunny
01.02.2017,6,8,52,1030,Sunny
31.01.2017,3,24,68,1030,Sunny
30.01.2017,4,26,78,1027,Cloudy
29.01.2017,5,17,80,1028,Sunny
27.01.2017,0,21,71,1029,Cloudy
23.01.2017,7,24,82,1028,Sunny
22.01.2017,5,17,80,1032,Cloudy
21.01.2017,5,16,73,1031,Sunny
14.01.2017,10,25,73,1009,Sunny
13.01.2017,7,18,70,1018,Sunny
12.01.2017,6,20,81,1017,Sunny
08.01.2017,-1,26,85,1016,Partly cloudy
06.01.2017,11,39,85,1004,Cloudy
05.01.2017,11,19,84,1008,Partly cloudy
04.01.2017,9,19,74,1016,Partly cloudy
03.01.2017,8,21,66,1020,Partly cloudy
02.01.2017,6,17,68,1022,Sunny
01.01.2017,4,14,80,1025,Partly cloudy
27.12.2016,7,14,74,1024,Sunny
25.12.2016,7,12,77,1022,Partly cloudy
21.12.2016,6,38,75,1028,Partly cloudy
20.12.2016,6,10,70,1029,Partly cloudy
19.12.2016,6,8,68,1033,Sunny
18.12.2016,5,14,69,1033,Sunny
16.12.2016,5,28,77,1031,Cloudy
15.12.2016,6,19,67,1023,Cloudy
14.12.2016,4,16,63,1028,Sunny
11.12.2016,12,15,70,1018,Sunny
10.12.2016,11,13,68,1023,Sunny
09.12.2016,10,22,65,1027,Sunny
08.12.2016,6,13,63,1037,Sunny
07.12.2016,8,23,72,1033,Sunny
06.12.2016,8,13,68,1028,Sunny
05.12.2016,8,23,67,1033,Sunny
03.12.2016,8,13,59,1022,Sunny
01.12.2016,5,18,64,1018,Cloudy
28.11.2016,14,21,86,1011,Heavy rain
27.11.2016,15,16,68,1015,Cloudy
26.11.2016,13,6,75,1021,Sunny
25.11.2016,13,5,79,1021,Sunny
24.11.2016,13,17,80,1025,Cloudy
22.11.2016,13,21,76,1026,Cloudy
21.11.2016,14,21,81,1024,Cloudy
20.11.2016,16,14,76,1023,Sunny
19.11.2016,16,14,52,1025,Sunny
18.11.2016,14,10,49,1026,Sunny
17.11.2016,10,11,61,1025,Sunny
16.11.2016,8,18,66,1026,Partly cloudy
14.11.2016,11,23,63,1026,Sunny
13.11.2016,17,27,61,1016,Sunny
12.11.2016,19,13,66,1019,Sunny
11.11.2016,18,16,72,1018,Partly cloudy
10.11.2016,17,25,73,1012,Sunny
09.11.2016,23,19,53,1008,Sunny
08.11.2016,23,29,57,1013,Sunny
07.11.2016,20,31,66,1014,Sunny
06.11.2016,18,19,74,1017,Sunny
05.11.2016,16,4,84,1021,Partly cloudy
03.11.2016,17,19,53,1018,Sunny
02.11.2016,13,12,51,1022,Sunny
01.11.2016,12,16,52,1023,Partly cloudy
31.10.2016,12,17,57,1022,Sunny
30.10.2016,14,14,65,1020,Partly cloudy
26.10.2016,16,21,69,1021,Partly cloudy
25.10.2016,16,24,73,1027,Partly cloudy
24.10.2016,17,26,78,1025,Cloudy
23.10.2016,19,14,81,1020,Partly cloudy
22.10.2016,19,8,80,1017,Sunny
21.10.2016,19,24,78,1018,Partly cloudy
20.10.2016,17,20,75,1021,Cloudy
19.10.2016,16,17,63,1021,Cloudy
16.10.2016,20,23,74,1020,Sunny
15.10.2016,17,18,67,1024,Sunny
14.10.2016,18,21,65,1023,Partly cloudy
13.10.2016,20,13,60,1016,Sunny
12.10.2016,25,21,64,1007,Sunny
11.10.2016,23,8,65,1012,Partly cloudy
10.10.2016,21,22,71,1018,Partly cloudy
08.10.2016,22,25,67,1013,Partly cloudy
07.10.2016,22,6,71,1015,Sunny
06.10.2016,20,23,70,1017,Partly cloudy
05.10.2016,18,21,71,1014,Partly cloudy
04.10.2016,24,18,72,1014,Sunny
03.10.2016,24,7,71,1016,Sunny
02.10.2016,23,10,74,1017,Sunny
01.10.2016,25,18,67,1016,Sunny
30.09.2016,24,10,55,1020,Sunny
29.09.2016,22,4,58,1024,Sunny
28.09.2016,21,16,64,1027,Sunny
27.09.2016,20,20,70,1021,Partly cloudy
26.09.2016,21,16,66,1017,Sunny
25.09.2016,21,19,58,1018,Partly cloudy
24.09.2016,21,15,52,1025,Sunny
23.09.2016,20,18,55,1023,Sunny
20.09.2016,25,23,66,1006,Sunny
19.09.2016,29,16,57,1007,Sunny
18.09.2016,28,11,48,1011,Sunny
17.09.2016,27,9,54,1015,Sunny
16.09.2016,25,14,60,1018,Sunny
15.09.2016,27,14,61,1015,Sunny
14.09.2016,26,6,65,1012,Sunny
13.09.2016,26,23,63,1014,Sunny
12.09.2016,25,28,69,1015,Sunny
11.09.2016,26,28,73,1014,Sunny
10.09.2016,27,30,62,1014,Sunny
09.09.2016,28,24,68,1013,Sunny
08.09.2016,28,27,65,1014,Sunny
07.09.2016,27,29,71,1016,Sunny
06.09.2016,28,13,64,1013,Sunny
05.09.2016,26,10,68,1013,Sunny
04.09.2016,26,24,64,1015,Sunny
03.09.2016,25,26,64,1014,Sunny
02.09.2016,26,27,66,1014,Sunny
01.09.2016,26,26,60,1018,Sunny
31.08.2016,27,23,60,1016,Sunny
30.08.2016,27,9,66,1014,Sunny
29.08.2016,26,9,71,1013,Sunny
28.08.2016,26,14,70,1016,Sunny
27.08.2016,26,23,69,1017,Partly cloudy
26.08.2016,26,26,69,1017,Sunny
25.08.2016,27,30,72,1014,Partly cloudy
24.08.2016,26,22,79,1014,Cloudy
23.08.2016,28,19,74,1013,Sunny
22.08.2016,29,7,76,1011,Sunny
20.08.2016,28,25,75,1012,Partly cloudy
19.08.2016,28,26,72,1010,Sunny
18.08.2016,30,23,62,1010,Sunny
17.08.2016,28,18,67,1012,Sunny
16.08.2016,27,22,66,1014,Sunny
15.08.2016,26,30,60,1017,Sunny
14.08.2016,25,29,55,1020,Sunny
13.08.2016,22,35,75,1019,Cloudy
12.08.2016,28,32,72,1013,Sunny
11.08.2016,32,20,65,1011,Sunny
10.08.2016,29,26,74,1010,Sunny
09.08.2016,30,28,72,1010,Sunny
08.08.2016,29,29,76,1014,Sunny
07.08.2016,31,17,71,1013,Sunny
06.08.2016,30,22,70,1012,Sunny
05.08.2016,30,28,69,1011,Sunny
04.08.2016,29,24,69,1013,Sunny
03.08.2016,28,20,72,1011,Sunny
02.08.2016,30,14,77,1010,Sunny
01.08.2016,31,21,67,1011,Sunny
31.07.2016,30,22,64,1012,Sunny
30.07.2016,30,22,64,1012,Sunny
29.07.2016,29,27,67,1010,Sunny
28.07.2016,28,27,69,1012,Sunny
27.07.2016,29,12,67,1010,Sunny
26.07.2016,29,12,66,1008,Sunny
23.07.2016,29,18,66,1010,Sunny
22.07.2016,28,19,66,1011,Sunny
21.07.2016,28,17,69,1011,Sunny
20.07.2016,27,19,69,1011,Sunny
19.07.2016,28,19,64,1011,Sunny
18.07.2016,27,18,66,1012,Sunny
17.07.2016,29,12,73,1008,Sunny
16.07.2016,31,15,65,1008,Sunny
15.07.2016,28,15,70,1009,Sunny
14.07.2016,28,9,74,1009,Sunny
13.07.2016,28,17,74,1011,Sunny
12.07.2016,27,28,68,1014,Sunny
11.07.2016,27,23,58,1016,Sunny
10.07.2016,27,14,59,1015,Sunny
09.07.2016,26,20,56,1016,Sunny
08.07.2016,27,27,57,1018,Sunny
07.07.2016,27,22,66,1012,Sunny
06.07.2016,27,19,59,1013,Sunny
05.07.2016,27,25,67,1015,Sunny
04.07.2016,29,21,65,1012,Sunny
03.07.2016,28,18,71,1011,Sunny
02.07.2016,29,16,68,1013,Sunny
01.07.2016,29,8,65,1015,Sunny
30.06.2016,27,10,70,1014,Partly cloudy
29.06.2016,27,14,67,1010,Sunny
28.06.2016,28,9,66,1008,Sunny
27.06.2016,28,10,71,1009,Sunny
26.06.2016,30,23,71,1009,Sunny
25.06.2016,29,34,68,1012,Sunny
24.06.2016,30,35,64,1015,Sunny
23.06.2016,31,27,69,1015,Sunny
22.06.2016,30,27,69,1016,Sunny
21.06.2016,31,29,65,1017,Sunny
20.06.2016,31,25,62,1015,Sunny
19.06.2016,31,21,57,1013,Sunny
18.06.2016,31,15,48,1016,Sunny
17.06.2016,28,6,54,1017,Sunny
14.06.2016,24,16,65,1002,Cloudy
13.06.2016,27,15,49,1005,Sunny
12.06.2016,26,11,47,1012,Sunny
11.06.2016,23,7,60,1014,Sunny
10.06.2016,19,16,67,1013,Sunny
09.06.2016,20,19,61,1015,Partly cloudy
08.06.2016,20,27,59,1018,Partly cloudy
07.06.2016,21,22,67,1016,Cloudy
06.06.2016,24,6,62,1012,Partly cloudy
05.06.2016,23,9,71,1013,Sunny
04.06.2016,24,9,68,1009,Sunny
02.06.2016,27,11,57,1010,Sunny
01.06.2016,25,9,63,1014,Sunny
30.05.2016,25,13,62,1011,Sunny
29.05.2016,23,14,65,1013,Sunny
28.05.2016,17,9,86,1015,Partly cloudy
25.05.2016,21,23,65,1004,Sunny
24.05.2016,23,16,57,1009,Sunny
23.05.2016,21,7,66,1014,Sunny
20.05.2016,21,12,71,1014,Partly cloudy
19.05.2016,21,14,68,1014,Sunny
18.05.2016,18,20,66,1014,Sunny
16.05.2016,22,14,69,1012,Sunny
15.05.2016,24,19,63,1010,Sunny
14.05.2016,24,26,62,1007,Sunny
13.05.2016,24,22,66,1003,Sunny
12.05.2016,23,11,59,1007,Partly cloudy
11.05.2016,19,6,70,1014,Sunny
10.05.2016,18,13,78,1017,Partly cloudy
09.05.2016,19,16,76,1018,Sunny
08.05.2016,19,9,71,1017,Sunny
07.05.2016,17,8,77,1015,Sunny
04.05.2016,16,15,74,1005,Partly cloudy
03.05.2016,20,13,71,1005,Sunny
02.05.2016,17,16,79,1011,Sunny
01.05.2016,16,25,78,1017,Sunny
30.04.2016,18,21,72,1017,Sunny
29.04.2016,18,13,57,1017,Partly cloudy
28.04.2016,18,7,62,1017,Sunny
27.04.2016,16,8,66,1015,Sunny
26.04.2016,18,20,74,1004,Sunny
25.04.2016,19,19,71,1000,Sunny
24.04.2016,19,18,61,1000,Sunny
23.04.2016,19,7,51,1009,Cloudy
22.04.2016,18,10,49,1019,Sunny
21.04.2016,16,19,56,1026,Sunny
20.04.2016,17,16,71,1013,Partly cloudy
18.04.2016,15,19,72,1013,Partly cloudy
16.04.2016,17,16,66,1014,Partly cloudy
15.04.2016,16,16,70,1012,Partly cloudy
14.04.2016,15,13,73,1012,Partly cloudy
13.04.2016,17,13,67,1013,Sunny
11.04.2016,17,12,72,1007,Sunny
10.04.2016,18,17,73,1003,Sunny
09.04.2016,21,7,62,1003,Sunny
08.04.2016,22,7,50,1006,Sunny
07.04.2016,21,7,47,1012,Sunny
06.04.2016,20,8,49,1011,Sunny
05.04.2016,18,11,49,1013,Sunny
04.04.2016,16,13,57,1017,Sunny
03.04.2016,15,25,60,1023,Sunny
02.04.2016,16,25,72,1021,Sunny
01.04.2016,18,15,61,1018,Sunny
31.03.2016,17,10,63,1022,Sunny
30.03.2016,16,13,70,1021,Sunny
29.03.2016,13,15,60,1018,Sunny
28.03.2016,10,10,64,1018,Cloudy
27.03.2016,9,23,66,1016,Cloudy
26.03.2016,9,27,70,1017,Sunny
24.03.2016,17,31,69,999,Sunny
23.03.2016,18,10,60,1005,Cloudy
22.03.2016,17,21,62,1011,Partly cloudy
21.03.2016,14,17,66,1017,Sunny
20.03.2016,9,12,75,1018,Sunny
18.03.2016,10,12,63,1018,Sunny
17.03.2016,7,13,69,1027,Sunny
12.03.2016,14,11,79,1019,Sunny
11.03.2016,15,17,68,1014,Sunny
10.03.2016,15,17,78,1005,Sunny
09.03.2016,17,18,68,1007,Sunny
08.03.2016,16,8,58,1011,Sunny
07.03.2016,16,9,57,1012,Sunny
06.03.2016,14,13,65,1014,Sunny
05.03.2016,11,12,78,1011,Partly cloudy
03.03.2016,12,10,86,1002,Sunny
02.03.2016,15,10,77,1007,Cloudy
01.03.2016,18,7,59,1012,Sunny
29.02.2016,29,19,57,1017,Partly cloudy
28.02.2016,14,15,90,1024,Sunny
27.02.2016,14,8,88,1015,Sunny
26.02.2016,15,7,82,1013,Partly cloudy
25.02.2016,10,17,88,1017,Partly cloudy
23.02.2016,14,10,61,1015,Sunny
22.02.2016,12,11,72,1020,Sunny
20.02.2016,9,11,79,1020,Partly cloudy
18.02.2016,12,24,84,1021,Partly cloudy
17.02.2016,18,11,66,1028,Sunny
16.02.2016,19,12,58,1027,Partly cloudy
15.02.2016,18,20,69,1017,Sunny
14.02.2016,16,29,81,1009,Sunny
13.02.2016,15,25,77,1007,Sunny
12.02.2016,14,22,85,1013,Sunny
10.02.2016,12,24,68,1014,Sunny
09.02.2016,9,11,63,1023,Sunny
08.02.2016,8,11,64,1026,Sunny
07.02.2016,7,17,64,1029,Sunny
04.02.2016,14,28,69,1015,Cloudy
03.02.2016,15,20,68,1021,Sunny
02.02.2016,12,10,80,1027,Sunny
01.02.2016,13,21,82,1019,Partly cloudy
31.01.2016,11,17,79,1022,Sunny
29.01.2016,11,12,73,1028,Partly cloudy
28.01.2016,9,26,71,1027,Partly cloudy
27.01.2016,5,17,78,1030,Sunny
25.01.2016,2,12,65,1032,Partly cloudy
24.01.2016,1,22,69,1032,Sunny
23.01.2016,2,26,71,1033,Blizzard
21.01.2016,5,7,70,1021,Sunny
20.01.2016,4,11,59,1022,Cloudy
19.01.2016,2,21,75,1020,Sunny
15.01.2016,10,17,61,1017,Partly cloudy
14.01.2016,10,12,73,1018,Sunny
13.01.2016,12,14,83,1010,Partly cloudy
12.01.2016,16,42,76,1007,Sunny
11.01.2016,15,25,83,1013,Sunny
10.01.2016,13,22,73,1014,Cloudy
09.01.2016,11,16,68,1018,Sunny
08.01.2016,9,13,70,1009,Partly cloudy
07.01.2016,14,29,72,995,Cloudy
06.01.2016,15,19,84,1006,Sunny
05.01.2016,9,16,87,1008,Cloudy
04.01.2016,7,17,82,1017,Cloudy
02.01.2016,2,11,64,1027,Sunny
01.01.2016,2,20,57,1028,Partly cloudy
28.12.2015,10,18,75,1017,Cloudy
27.12.2015,12,4,73,1032,Sunny
26.12.2015,11,11,81,1033,Sunny
25.12.2015,12,13,81,1030,Sunny
24.12.2015,13,4,68,1030,Sunny
23.12.2015,12,2,74,1030,Sunny
22.12.2015,12,7,77,1030,Sunny
21.12.2015,11,4,80,1031,Sunny
20.12.2015,9,19,78,1019,Cloudy
19.12.2015,9,17,81,1018,Cloudy
18.12.2015,10,21,80,1016,Cloudy
15.12.2015,11,25,77,1027,Partly cloudy
14.12.2015,12,12,73,1023,Sunny
13.12.2015,10,9,72,1024,Sunny
11.12.2015,10,24,75,1026,Cloudy
07.12.2015,13,5,63,1032,Sunny
06.12.2015,11,2,58,1034,Sunny
05.12.2015,10,9,60,1035,Sunny
04.12.2015,10,8,64,1035,Cloudy
03.12.2015,11,8,51,1031,Sunny
01.12.2015,13,24,69,1020,Partly cloudy
30.11.2015,11,17,63,1021,Sunny
28.11.2015,15,20,80,1008,Partly cloudy
27.11.2015,16,12,87,1010,Cloudy
26.11.2015,18,18,68,1004,Partly cloudy
25.11.2015,18,16,59,1012,Sunny
24.11.2015,19,13,64,1021,Sunny
23.11.2015,20,22,64,1019,Sunny
22.11.2015,20,40,64,1008,Sunny
21.11.2015,19,39,63,1007,Sunny
20.11.2015,19,19,56,1016,Sunny
19.11.2015,16,13,77,1021,Sunny
18.11.2015,16,11,65,1018,Sunny
17.11.2015,15,17,69,1021,Sunny
16.11.2015,15,12,76,1014,Partly cloudy
15.11.2015,16,13,73,1019,Sunny
14.11.2015,17,10,82,1022,Sunny
13.11.2015,18,13,77,1027,Sunny
12.11.2015,18,4,74,1025,Sunny
11.11.2015,19,16,70,1019,Partly cloudy
10.11.2015,17,9,80,1018,Partly cloudy
09.11.2015,17,13,76,1021,Partly cloudy
08.11.2015,14,11,76,1026,Sunny
07.11.2015,15,17,82,1024,Cloudy
06.11.2015,15,18,83,1021,Cloudy
05.11.2015,18,16,80,1019,Sunny
04.11.2015,17,18,66,1021,Sunny
03.11.2015,16,13,69,1026,Sunny
02.11.2015,15,23,74,1031,Sunny
01.11.2015,14,39,72,1034,Cloudy
30.10.2015,16,32,76,1023,Partly cloudy
29.10.2015,15,28,76,1021,Partly cloudy
28.10.2015,15,28,65,1023,Partly cloudy
27.10.2015,16,25,72,1022,Partly cloudy
26.10.2015,17,20,75,1021,Partly cloudy
25.10.2015,16,20,74,1021,Sunny
22.10.2015,20,20,85,1009,Cloudy
20.10.2015,21,5,73,1013,Sunny
19.10.2015,20,8,80,1016,Sunny
17.10.2015,19,8,83,1019,Cloudy
16.10.2015,20,26,79,1021,Partly cloudy
15.10.2015,18,26,77,1022,Partly cloudy
14.10.2015,18,23,77,1021,Cloudy
12.10.2015,23,22,79,1011,Cloudy
11.10.2015,22,11,72,1010,Cloudy
10.10.2015,22,18,66,1018,Sunny
09.10.2015,20,20,72,1018,Partly cloudy
07.10.2015,21,11,74,1010,Partly cloudy
06.10.2015,19,12,84,1010,Cloudy
05.10.2015,21,10,87,1015,Partly cloudy
04.10.2015,22,17,81,1022,Sunny
03.10.2015,22,20,79,1025,Cloudy
02.10.2015,20,25,80,1025,Cloudy
01.10.2015,20,27,77,1024,Cloudy
27.09.2015,26,15,81,1013,Sunny
26.09.2015,27,9,74,1013,Sunny
25.09.2015,26,9,66,1014,Sunny
24.09.2015,25,16,70,1013,Partly cloudy
23.09.2015,26,9,74,1009,Sunny
22.09.2015,25,20,77,1009,Sunny
21.09.2015,26,12,74,1009,Sunny
20.09.2015,23,16,69,1013,Partly cloudy
19.09.2015,24,16,70,1013,Partly cloudy
18.09.2015,24,16,71,1013,Partly cloudy
17.09.2015,25,17,71,1013,Partly cloudy
16.09.2015,21,21,81,1015,Cloudy
15.09.2015,24,21,75,1018,Cloudy
14.09.2015,24,25,78,1018,Cloudy
13.09.2015,25,26,76,1018,Cloudy
11.09.2015,29,17,75,1015,Sunny
10.09.2015,28,24,71,1015,Sunny
09.09.2015,25,27,62,1017,Sunny
08.09.2015,26,26,62,1016,Partly cloudy
07.09.2015,27,26,60,1014,Sunny
04.09.2015,27,11,71,1011,Sunny
03.09.2015,30,6,64,1010,Sunny
02.09.2015,29,8,66,1011,Sunny
31.08.2015,28,24,67,1019,Sunny
30.08.2015,29,20,58,1020,Sunny
29.08.2015,29,20,58,1020,Sunny
28.08.2015,28,23,64,1019,Sunny
27.08.2015,27,24,64,1018,Sunny
26.08.2015,27,22,62,1017,Sunny
25.08.2015,28,23,60,1016,Sunny
24.08.2015,26,21,62,1015,Sunny
23.08.2015,26,24,68,1013,Partly cloudy
22.08.2015,26,29,71,1012,Cloudy
21.08.2015,28,25,70,1014,Partly cloudy
20.08.2015,30,25,70,1013,Sunny
19.08.2015,30,22,68,1012,Sunny
18.08.2015,30,13,67,1009,Sunny
17.08.2015,31,9,59,1008,Sunny
16.08.2015,31,8,66,1009,Sunny
15.08.2015,30,13,65,1010,Sunny
14.08.2015,30,10,64,1011,Sunny
13.08.2015,29,9,66,1011,Sunny
12.08.2015,30,6,60,1012,Sunny
11.08.2015,28,5,66,1010,Sunny
10.08.2015,29,13,70,1011,Sunny
09.08.2015,29,18,71,1013,Sunny
08.08.2015,29,29,65,1015,Sunny
07.08.2015,30,29,68,1012,Sunny
06.08.2015,30,16,74,1010,Sunny
05.08.2015,30,16,75,1010,Sunny
04.08.2015,30,17,72,1012,Sunny
03.08.2015,29,25,70,1015,Sunny
02.08.2015,30,27,72,1017,Sunny
01.08.2015,29,26,73,1014,Sunny
31.07.2015,31,25,67,1008,Sunny
30.07.2015,35,22,57,1007,Sunny
29.07.2015,33,23,52,1008,Sunny
28.07.2015,33,10,55,1007,Sunny
27.07.2015,31,10,61,1006,Sunny
26.07.2015,30,9,56,1007,Sunny
25.07.2015,27,6,78,1009,Sunny
24.07.2015,28,17,76,1009,Sunny
23.07.2015,28,31,71,1011,Sunny
22.07.2015,28,30,69,1015,Sunny
21.07.2015,29,20,66,1012,Sunny
20.07.2015,27,24,68,1011,Sunny
19.07.2015,29,30,56,1015,Sunny
18.07.2015,28,26,59,1016,Sunny
17.07.2015,27,27,63,1019,Sunny
16.07.2015,28,19,64,1017,Sunny
15.07.2015,27,14,68,1016,Sunny
14.07.2015,27,13,64,1013,Sunny
13.07.2015,27,18,58,1014,Sunny
12.07.2015,27,22,57,1014,Sunny
11.07.2015,26,21,68,1014,Sunny
10.07.2015,28,15,73,1012,Sunny
09.07.2015,29,11,71,1008,Sunny
08.07.2015,29,27,65,1011,Sunny
07.07.2015,28,19,65,1015,Sunny
06.07.2015,26,11,66,1016,Sunny
05.07.2015,25,14,71,1017,Sunny
04.07.2015,25,15,68,1019,Sunny
03.07.2015,26,17,65,1020,Sunny
02.07.2015,26,20,61,1019,Sunny
01.07.2015,26,20,57,1019,Sunny
30.06.2015,25,12,58,1017,Sunny
29.06.2015,25,11,64,1015,Sunny
28.06.2015,25,13,59,1011,Sunny
27.06.2015,24,20,64,1009,Sunny
26.06.2015,24,12,59,1011,Sunny
25.06.2015,24,11,65,1013,Sunny
24.06.2015,24,7,70,1014,Sunny
22.06.2015,22,26,79,1014,Cloudy
21.06.2015,26,12,57,1010,Sunny
20.06.2015,24,8,60,1010,Sunny
19.06.2015,23,23,73,1007,Partly cloudy
16.06.2015,28,13,63,1009,Sunny
15.06.2015,25,7,62,1012,Sunny
14.06.2015,26,5,61,1014,Sunny
13.06.2015,26,18,64,1016,Sunny
12.06.2015,25,14,75,1016,Sunny
11.06.2015,23,11,71,1013,Sunny
10.06.2015,23,6,68,1012,Sunny
09.06.2015,22,5,72,1012,Sunny
08.06.2015,21,19,80,1015,Partly cloudy
07.06.2015,23,30,73,1019,Partly cloudy
06.06.2015,23,26,76,1017,Partly cloudy
05.06.2015,25,21,71,1015,Partly cloudy
04.06.2015,25,15,67,1016,Sunny
03.06.2015,22,23,74,1017,Partly cloudy
02.06.2015,23,26,75,1017,Sunny
01.06.2015,22,24,69,1018,Sunny
31.05.2015,22,7,59,1017,Sunny
30.05.2015,21,13,63,1015,Partly cloudy
29.05.2015,19,21,63,1012,Partly cloudy
27.05.2015,21,5,66,1005,Partly cloudy
26.05.2015,24,13,62,1008,Sunny
25.05.2015,25,8,67,1009,Sunny
24.05.2015,26,13,60,1008,Sunny
23.05.2015,25,8,70,1011,Sunny
22.05.2015,22,9,76,1014,Sunny
21.05.2015,20,14,81,1012,Cloudy
20.05.2015,22,13,80,1008,Sunny
19.05.2015,25,22,68,1010,Sunny
18.05.2015,25,21,64,1015,Sunny
17.05.2015,23,10,66,1018,Sunny
16.05.2015,24,14,64,1018,Sunny
15.05.2015,23,14,55,1014,Sunny
14.05.2015,21,8,52,1013,Sunny
13.05.2015,21,13,62,1018,Sunny
12.05.2015,20,27,65,1019,Sunny
11.05.2015,20,25,62,1016,Sunny
10.05.2015,19,25,62,1015,Sunny
